GSE,GSM,GSM_Organism,GSM_URL
GSE268834,GSM8325196,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8325nnn/GSM8325196/suppl/GSM8325196_SC_W5_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8325nnn/GSM8325196/suppl/GSM8325196_SC_W5_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8325nnn/GSM8325196/suppl/GSM8325196_SC_W5_matrix.mtx.gz']"
GSE269125,GSM8306708,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306708/suppl/GSM8306708_pt1_pre_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306708/suppl/GSM8306708_pt1_pre_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306708/suppl/GSM8306708_pt1_pre_matrix.mtx.gz']"
GSE269125,GSM8306709,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306709/suppl/GSM8306709_pt1_post_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306709/suppl/GSM8306709_pt1_post_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306709/suppl/GSM8306709_pt1_post_matrix.mtx.gz']"
GSE269125,GSM8306710,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306710/suppl/GSM8306710_pt3_pre_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306710/suppl/GSM8306710_pt3_pre_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306710/suppl/GSM8306710_pt3_pre_matrix.mtx.gz']"
GSE269125,GSM8306711,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306711/suppl/GSM8306711_pt3_post_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306711/suppl/GSM8306711_pt3_post_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8306nnn/GSM8306711/suppl/GSM8306711_pt3_post_matrix.mtx.gz']"
GSE269204,GSM8308554,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_1_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_1_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_1_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_2_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_2_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_2_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_3_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_3_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308554/suppl/GSM8308554_R433_3_matrix.mtx.gz']"
GSE269204,GSM8308555,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_1_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_1_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_1_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_2_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_2_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_2_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_3_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_3_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_3_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_4_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_4_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308555/suppl/GSM8308555_R434_4_matrix.mtx.gz']"
GSE269204,GSM8308556,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_1_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_1_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_1_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_2_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_2_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_2_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_3_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_3_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_3_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_4_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_4_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8308nnn/GSM8308556/suppl/GSM8308556_R435_4_matrix.mtx.gz']"
GSE269390,GSM8314258,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314258/suppl/GSM8314258_7684-BR-1barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314258/suppl/GSM8314258_7684-BR-1features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314258/suppl/GSM8314258_7684-BR-1matrix.mtx.gz']"
GSE269390,GSM8314259,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314259/suppl/GSM8314259_7684-BR-2barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314259/suppl/GSM8314259_7684-BR-2features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314259/suppl/GSM8314259_7684-BR-2matrix.mtx.gz']"
GSE269390,GSM8314260,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314260/suppl/GSM8314260_7684-BR-3barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314260/suppl/GSM8314260_7684-BR-3features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314260/suppl/GSM8314260_7684-BR-3matrix.mtx.gz']"
GSE269390,GSM8314261,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314261/suppl/GSM8314261_8282-BR-1barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314261/suppl/GSM8314261_8282-BR-1features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314261/suppl/GSM8314261_8282-BR-1matrix.mtx.gz']"
GSE269390,GSM8314262,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314262/suppl/GSM8314262_8282-BR-2barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314262/suppl/GSM8314262_8282-BR-2features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314262/suppl/GSM8314262_8282-BR-2matrix.mtx.gz']"
GSE269390,GSM8314263,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314263/suppl/GSM8314263_8282-BR-3barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314263/suppl/GSM8314263_8282-BR-3features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8314nnn/GSM8314263/suppl/GSM8314263_8282-BR-3matrix.mtx.gz']"
GSE269478,GSM8316259,['Homo sapiens'],['NONE']
GSE269478,GSM8316260,['Homo sapiens'],['NONE']
GSE269478,GSM8316261,['Homo sapiens'],['NONE']
GSE269478,GSM8316262,['Homo sapiens'],['NONE']
GSE269478,GSM8316263,['Homo sapiens'],['NONE']
GSE269478,GSM8316264,['Homo sapiens'],['NONE']
GSE269478,GSM8316265,['Homo sapiens'],['NONE']
GSE269478,GSM8316266,['Homo sapiens'],['NONE']
GSE269478,GSM8316267,['Homo sapiens'],['NONE']
GSE269478,GSM8316268,['Homo sapiens'],['NONE']
GSE269478,GSM8316269,['Homo sapiens'],['NONE']
GSE269478,GSM8316270,['Homo sapiens'],['NONE']
GSE269478,GSM8316271,['Homo sapiens'],['NONE']
GSE269478,GSM8316272,['Homo sapiens'],['NONE']
GSE269478,GSM8316273,['Homo sapiens'],['NONE']
GSE269478,GSM8316274,['Homo sapiens'],['NONE']
GSE269478,GSM8316275,['Homo sapiens'],['NONE']
GSE269478,GSM8316276,['Homo sapiens'],['NONE']
GSE269478,GSM8316277,['Homo sapiens'],['NONE']
GSE269478,GSM8316278,['Homo sapiens'],['NONE']
GSE269478,GSM8316279,['Homo sapiens'],['NONE']
GSE269478,GSM8316280,['Homo sapiens'],['NONE']
GSE269478,GSM8316281,['Homo sapiens'],['NONE']
GSE269478,GSM8316282,['Homo sapiens'],['NONE']
GSE269478,GSM8316283,['Homo sapiens'],['NONE']
GSE269478,GSM8316284,['Homo sapiens'],['NONE']
GSE269478,GSM8316285,['Homo sapiens'],['NONE']
GSE269478,GSM8316286,['Homo sapiens'],['NONE']
GSE269478,GSM8316287,['Homo sapiens'],['NONE']
GSE269478,GSM8316288,['Homo sapiens'],['NONE']
GSE270454,GSM8343221,['Homo sapiens'],['NONE']
GSE270454,GSM8343222,['Homo sapiens'],['NONE']
GSE270454,GSM8343223,['Homo sapiens'],['NONE']
GSE270454,GSM8343224,['Homo sapiens'],['NONE']
GSE270454,GSM8343225,['Homo sapiens'],['NONE']
GSE270454,GSM8343226,['Homo sapiens'],['NONE']
GSE270454,GSM8343227,['Homo sapiens'],['NONE']
GSE270454,GSM8343228,['Homo sapiens'],['NONE']
GSE270454,GSM8343229,['Homo sapiens'],['NONE']
GSE270454,GSM8343230,['Homo sapiens'],['NONE']
GSE270454,GSM8343231,['Homo sapiens'],['NONE']
GSE270454,GSM8343232,['Homo sapiens'],['NONE']
GSE270454,GSM8343233,['Homo sapiens'],['NONE']
GSE270454,GSM8343234,['Homo sapiens'],['NONE']
GSE270454,GSM8343235,['Homo sapiens'],['NONE']
GSE270454,GSM8343236,['Homo sapiens'],['NONE']
GSE270454,GSM8343237,['Homo sapiens'],['NONE']
GSE270454,GSM8343238,['Homo sapiens'],['NONE']
GSE270454,GSM8343239,['Homo sapiens'],['NONE']
GSE270454,GSM8343240,['Homo sapiens'],['NONE']
GSE270454,GSM8343241,['Homo sapiens'],['NONE']
GSE270454,GSM8343242,['Homo sapiens'],['NONE']
GSE270454,GSM8343243,['Homo sapiens'],['NONE']
GSE270454,GSM8343244,['Homo sapiens'],['NONE']
GSE270454,GSM8343245,['Homo sapiens'],['NONE']
GSE270454,GSM8343246,['Homo sapiens'],['NONE']
GSE270454,GSM8343247,['Homo sapiens'],['NONE']
GSE270454,GSM8343248,['Homo sapiens'],['NONE']
GSE270454,GSM8343249,['Homo sapiens'],['NONE']
GSE270454,GSM8343250,['Homo sapiens'],['NONE']
GSE270454,GSM8343251,['Homo sapiens'],['NONE']
GSE270454,GSM8343252,['Homo sapiens'],['NONE']
GSE270454,GSM8343253,['Homo sapiens'],['NONE']
GSE270454,GSM8343254,['Homo sapiens'],['NONE']
GSE270454,GSM8343255,['Homo sapiens'],['NONE']
GSE270454,GSM8343256,['Homo sapiens'],['NONE']
GSE270454,GSM8343257,['Homo sapiens'],['NONE']
GSE270454,GSM8343258,['Homo sapiens'],['NONE']
GSE270454,GSM8343259,['Homo sapiens'],['NONE']
GSE270454,GSM8343260,['Homo sapiens'],['NONE']
GSE270454,GSM8343261,['Homo sapiens'],['NONE']
GSE270454,GSM8343262,['Homo sapiens'],['NONE']
GSE270454,GSM8343263,['Homo sapiens'],['NONE']
GSE270454,GSM8343264,['Homo sapiens'],['NONE']
GSE270454,GSM8343265,['Homo sapiens'],['NONE']
GSE270454,GSM8343266,['Homo sapiens'],['NONE']
GSE270454,GSM8343267,['Homo sapiens'],['NONE']
GSE270454,GSM8343268,['Homo sapiens'],['NONE']
GSE270454,GSM8343269,['Homo sapiens'],['NONE']
GSE270454,GSM8343270,['Homo sapiens'],['NONE']
GSE270454,GSM8343271,['Homo sapiens'],['NONE']
GSE270454,GSM8343272,['Homo sapiens'],['NONE']
GSE270454,GSM8343273,['Homo sapiens'],['NONE']
GSE270454,GSM8343274,['Homo sapiens'],['NONE']
GSE270454,GSM8343275,['Homo sapiens'],['NONE']
GSE270454,GSM8343276,['Homo sapiens'],['NONE']
GSE270454,GSM8343277,['Homo sapiens'],['NONE']
GSE270454,GSM8343278,['Homo sapiens'],['NONE']
GSE270454,GSM8343279,['Homo sapiens'],['NONE']
GSE270454,GSM8343280,['Homo sapiens'],['NONE']
GSE270454,GSM8343281,['Homo sapiens'],['NONE']
GSE270454,GSM8343282,['Homo sapiens'],['NONE']
GSE270454,GSM8343283,['Homo sapiens'],['NONE']
GSE270454,GSM8343284,['Homo sapiens'],['NONE']
GSE270454,GSM8343285,['Homo sapiens'],['NONE']
GSE270454,GSM8343286,['Homo sapiens'],['NONE']
GSE270454,GSM8343287,['Homo sapiens'],['NONE']
GSE270454,GSM8343288,['Homo sapiens'],['NONE']
GSE270454,GSM8343289,['Homo sapiens'],['NONE']
GSE270454,GSM8343290,['Homo sapiens'],['NONE']
GSE270454,GSM8343291,['Homo sapiens'],['NONE']
GSE270454,GSM8343292,['Homo sapiens'],['NONE']
GSE270454,GSM8343293,['Homo sapiens'],['NONE']
GSE270454,GSM8343294,['Homo sapiens'],['NONE']
GSE270454,GSM8343295,['Homo sapiens'],['NONE']
GSE270454,GSM8343296,['Homo sapiens'],['NONE']
GSE270454,GSM8343297,['Homo sapiens'],['NONE']
GSE270454,GSM8343298,['Homo sapiens'],['NONE']
GSE270454,GSM8343299,['Homo sapiens'],['NONE']
GSE270454,GSM8343300,['Homo sapiens'],['NONE']
GSE270454,GSM8343301,['Homo sapiens'],['NONE']
GSE270454,GSM8343302,['Homo sapiens'],['NONE']
GSE270454,GSM8343303,['Homo sapiens'],['NONE']
GSE270454,GSM8343304,['Homo sapiens'],['NONE']
GSE270454,GSM8343305,['Homo sapiens'],['NONE']
GSE270454,GSM8343306,['Homo sapiens'],['NONE']
GSE270454,GSM8343307,['Homo sapiens'],['NONE']
GSE270454,GSM8343308,['Homo sapiens'],['NONE']
GSE270454,GSM8343309,['Homo sapiens'],['NONE']
GSE270454,GSM8343310,['Homo sapiens'],['NONE']
GSE270454,GSM8343311,['Homo sapiens'],['NONE']
GSE270454,GSM8343312,['Homo sapiens'],['NONE']
GSE270454,GSM8343313,['Homo sapiens'],['NONE']
GSE270454,GSM8343314,['Homo sapiens'],['NONE']
GSE270454,GSM8343315,['Homo sapiens'],['NONE']
GSE270454,GSM8343316,['Homo sapiens'],['NONE']
GSE270454,GSM8343317,['Homo sapiens'],['NONE']
GSE270454,GSM8343318,['Homo sapiens'],['NONE']
GSE270454,GSM8343319,['Homo sapiens'],['NONE']
GSE270454,GSM8343320,['Homo sapiens'],['NONE']
GSE270454,GSM8343321,['Homo sapiens'],['NONE']
GSE270454,GSM8343322,['Homo sapiens'],['NONE']
GSE270454,GSM8343323,['Homo sapiens'],['NONE']
GSE270454,GSM8343324,['Homo sapiens'],['NONE']
GSE270454,GSM8343325,['Homo sapiens'],['NONE']
GSE270454,GSM8343326,['Homo sapiens'],['NONE']
GSE270454,GSM8343327,['Homo sapiens'],['NONE']
GSE270454,GSM8343328,['Homo sapiens'],['NONE']
GSE270454,GSM8343329,['Homo sapiens'],['NONE']
GSE270454,GSM8343330,['Homo sapiens'],['NONE']
GSE270454,GSM8343331,['Homo sapiens'],['NONE']
GSE270454,GSM8343332,['Homo sapiens'],['NONE']
GSE270454,GSM8343333,['Homo sapiens'],['NONE']
GSE270454,GSM8343334,['Homo sapiens'],['NONE']
GSE270454,GSM8343335,['Homo sapiens'],['NONE']
GSE270454,GSM8343336,['Homo sapiens'],['NONE']
GSE270454,GSM8343337,['Homo sapiens'],['NONE']
GSE270454,GSM8343338,['Homo sapiens'],['NONE']
GSE270454,GSM8343339,['Homo sapiens'],['NONE']
GSE270454,GSM8343340,['Homo sapiens'],['NONE']
GSE270454,GSM8343341,['Homo sapiens'],['NONE']
GSE270454,GSM8343342,['Homo sapiens'],['NONE']
GSE270454,GSM8343343,['Homo sapiens'],['NONE']
GSE270454,GSM8343344,['Homo sapiens'],['NONE']
GSE270454,GSM8343345,['Homo sapiens'],['NONE']
GSE270454,GSM8343346,['Homo sapiens'],['NONE']
GSE270454,GSM8343347,['Homo sapiens'],['NONE']
GSE270454,GSM8343348,['Homo sapiens'],['NONE']
GSE270454,GSM8343349,['Homo sapiens'],['NONE']
GSE270454,GSM8343350,['Homo sapiens'],['NONE']
GSE270454,GSM8343351,['Homo sapiens'],['NONE']
GSE270454,GSM8343352,['Homo sapiens'],['NONE']
GSE270454,GSM8343353,['Homo sapiens'],['NONE']
GSE270454,GSM8343354,['Homo sapiens'],['NONE']
GSE270454,GSM8343355,['Homo sapiens'],['NONE']
GSE270667,GSM8349737,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349737/suppl/GSM8349737_TH122N-Organoid_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349737/suppl/GSM8349737_TH122N-Organoid_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349737/suppl/GSM8349737_TH122N-Organoid_matrix.mtx.gz']"
GSE270667,GSM8349738,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349738/suppl/GSM8349738_TH122N-Tissue_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349738/suppl/GSM8349738_TH122N-Tissue_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349738/suppl/GSM8349738_TH122N-Tissue_matrix.mtx.gz']"
GSE270667,GSM8349739,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349739/suppl/GSM8349739_TH137N-Organoid_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349739/suppl/GSM8349739_TH137N-Organoid_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349739/suppl/GSM8349739_TH137N-Organoid_matrix.mtx.gz']"
GSE270667,GSM8349740,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349740/suppl/GSM8349740_TH137N-Tissue_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349740/suppl/GSM8349740_TH137N-Tissue_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349740/suppl/GSM8349740_TH137N-Tissue_matrix.mtx.gz']"
GSE270667,GSM8349741,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349741/suppl/GSM8349741_TH147E-Organoid_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349741/suppl/GSM8349741_TH147E-Organoid_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349741/suppl/GSM8349741_TH147E-Organoid_matrix.mtx.gz']"
GSE270667,GSM8349742,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349742/suppl/GSM8349742_TH147E-Tissue_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349742/suppl/GSM8349742_TH147E-Tissue_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349742/suppl/GSM8349742_TH147E-Tissue_matrix.mtx.gz']"
GSE270667,GSM8349743,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349743/suppl/GSM8349743_TH153N-Organoid_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349743/suppl/GSM8349743_TH153N-Organoid_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349743/suppl/GSM8349743_TH153N-Organoid_matrix.mtx.gz']"
GSE270667,GSM8349744,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349744/suppl/GSM8349744_TH153N-Tissue_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349744/suppl/GSM8349744_TH153N-Tissue_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349744/suppl/GSM8349744_TH153N-Tissue_matrix.mtx.gz']"
GSE270667,GSM8349745,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349745/suppl/GSM8349745_TH154P-Organoid_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349745/suppl/GSM8349745_TH154P-Organoid_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349745/suppl/GSM8349745_TH154P-Organoid_matrix.mtx.gz']"
GSE270667,GSM8349746,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349746/suppl/GSM8349746_TH154P-Tissue_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349746/suppl/GSM8349746_TH154P-Tissue_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349746/suppl/GSM8349746_TH154P-Tissue_matrix.mtx.gz']"
GSE270667,GSM8349747,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349747/suppl/GSM8349747_TH165E-Organoid_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349747/suppl/GSM8349747_TH165E-Organoid_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349747/suppl/GSM8349747_TH165E-Organoid_matrix.mtx.gz']"
GSE270667,GSM8349748,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349748/suppl/GSM8349748_TH165E-Tissue_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349748/suppl/GSM8349748_TH165E-Tissue_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8349nnn/GSM8349748/suppl/GSM8349748_TH165E-Tissue_matrix.mtx.gz']"
GSE271543,GSM8978585,['Homo sapiens'],"['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8978nnn/GSM8978585/suppl/GSM8978585_P023_PBMC_BSL_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8978nnn/GSM8978585/suppl/GSM8978585_P023_PBMC_BSL_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8978nnn/GSM8978585/suppl/GSM8978585_P023_PBMC_BSL_matrix.mtx.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8978nnn/GSM8978585/suppl/GSM8978585_P023_PBMC_BSL_raw_barcodes.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8978nnn/GSM8978585/suppl/GSM8978585_P023_PBMC_BSL_raw_features.tsv.gz', 'ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8978nnn/GSM8978585/suppl/GSM8978585_P023_PBMC_BSL_raw_matrix.mtx.gz']"
